precio,vendido,edad_del_modelo,km_por_ano
60247.18,1,6,21590.90544
47526.35,0,6,34393.20514
93855.84,1,18,15184.1229
108208.52,0,16,21431.58078
103034.32,1,11,30741.61268
89397.22,1,18,34237.09916
94265.92,0,10,28797.52996
69841.93,0,17,26362.59854
58362.96,1,11,45677.89722
60808.2,1,20,17876.54872
109228.42,1,9,17815.3938
49220.32,0,7,13034.04466
47678.75,1,13,15481.8508
71376.62,0,19,24833.72554
30603.41,1,12,24564.96576
45297.62,1,14,24183.55218
28143.69,1,19,15753.82926
24023.83,1,10,14910.5351
100720.95,1,12,16067.65056
77894.24,0,10,27196.23666
33657.3,1,18,24093.42914
81841.77,0,9,33606.23788
60055.7,0,4,19390.93766
66399.68,1,9,17078.31608
76778.44,0,18,26031.0745
113106.14,0,10,17400.18408
51777.6,1,14,39256.6306199999
98483.88,0,4,28028.26544
60188.5,1,20,14635.33796
42276.11,0,17,20367.80704
74108.33,0,20,27899.51824
97417.17,0,16,27040.13068
110591.17,0,5,13949.75912
42187.07,0,17,14778.56922
8686.57,1,20,12955.187
40554.56,1,12,21687.46584
10548.56,1,20,22781.8170399999
59623.13,0,11,31395.00472
41681.49,1,13,28173.10604
56038.41,1,15,12390.30866
35681.76,1,18,18180.71398
61663.32,1,20,11904.28798
97004.52,0,15,16222.1472
63546.9,0,15,12940.70294
75596.63,0,16,29401.03246
99656.87,0,19,18964.46256
35677.38,1,14,20894.06122
43915,1,11,17696.30264
96230.76,0,9,33120.2172
106145.48,0,20,24867.52168
100400.57,0,20,13072.66882
102967.9,0,9,18212.90078
35686.44,1,13,23905.13636
70628.8,1,16,21365.59784
75515.34,0,19,34571.84188
64837.1,0,19,35342.71574
27515.9,1,17,19089.99108
70650.39,0,19,25178.1243
87193.28,0,20,16106.27472
96358.8,0,20,37595.79174
101704.75,0,20,16935.08482
95819.37,0,14,21289.95886
54242.76,1,16,20198.82634
85269.92,0,7,22445.46498
100759.3,1,16,21550.67194
103527.2,1,18,19247.7064
94273.58,0,20,12776.55026
79243.13,1,7,15898.66986
81901.23,0,16,31889.0721
35434.16,1,13,15222.74706
78597.04,0,19,13053.35674
54894.8,1,13,31670.20186
81065.04,0,3,43757.9546
84230.59,0,17,17168.43912
21423.47,1,19,35423.18274
42573.35,1,10,34185.60028
62793.49,0,19,36454.76968
44969.24,1,7,16016.1516799999
63318.05,0,19,26396.39468
49478.36,1,16,17190.96988
61203.45,0,8,25631.95818
20508.03,1,12,20308.26146
57967.01,1,1,19341.04812
99433.39,1,7,12316.27902
56370.46,1,19,17609.39828
34440.02,1,14,30385.94854
54917.82,1,10,15261.3712199999
90130,0,13,13721.23284
115291.4,1,4,15575.19252
57450.78,1,16,16647.01296
51998.31,1,17,29154.80344
58128.46,1,18,26262.81946
91693.16,1,5,18360.96006
87758.07,1,10,15161.59214
49967.6,0,8,13837.10532
105056.21,1,11,24637.38606
35622.05,1,16,24127.22528
36205.68,1,4,13301.1951
53026.4,1,19,19558.30902
80506.81,0,10,16954.3969
39939.68,1,15,26055.2146
73863.92,0,7,21714.82462
37250.03,1,14,30303.8722
113671.21,0,19,30089.82998
55863.48,1,19,24022.61818
91661.99,0,7,26861.49394
77130.93,0,13,37167.7073
74653.07,0,20,45636.05438
102847.16,1,14,18014.95196
22140.09,1,13,20956.82548
89742.22,0,14,38585.53584
75379.56,1,6,19897.87976
70158.7,0,10,26114.76018
103514.79,1,7,37898.34766
27119.1,1,10,50320.84312
63750.99,0,19,16917.38208
84316.15,1,18,23225.99488
75288.51,0,5,12935.87492
49788.68,1,11,21652.06036
80719.44,0,13,13494.3159
95186.14,0,8,17982.76516
77413.32,0,19,12576.9921
38694.33,1,15,11830.25834
48601.49,1,10,16946.3502
42258.54,1,12,11683.8084
107207.43,0,3,27934.92372
46513.75,1,14,22331.20184
86456.42,0,15,18571.7836
65633.67,0,14,22788.2544
79544.84,0,15,26010.15308
53038.34,0,10,33265.0578
106620.66,1,12,21365.59784
109300.14,0,3,50694.21
67166.99,0,19,25419.5253
25112.04,1,16,35938.17154
63001.45,0,17,29811.41416
48404.02,1,14,16231.80324
33218.96,1,4,29323.78414
103206.91,1,17,23494.75466
41760.71,1,19,28593.14378
75099.59,0,9,9736.507
40506.47,1,14,23715.23424
92130.53,0,17,31769.98094
62788.21,0,18,34763.35334
41012.48,1,7,26431.80016
48566.33,1,7,40450.7609
99795.84,1,12,21428.3621
79744.27,0,11,17649.63178
99763.6,1,13,16936.69416
49979.27,1,7,30212.13982
53177.21,0,3,21119.36882
19864,1,14,20692.89372
82149.32,0,17,35693.55186
47306.02,1,19,21502.39174
76803.04,1,16,12707.34864
99764.22,0,20,39235.7092
66158.24,0,4,26370.64524
56074.06,1,5,20746.00194
34577.13,1,19,17218.32866
107190.69,1,16,14379.4529
62413.9,0,16,28783.0459
28720.22,1,16,36723.52946
86909.86,0,18,27780.42708
37434.39,1,17,30757.70608
83205.39,0,2,28575.44104
93192.73,1,15,17738.14548
103720.49,1,9,30052.81516
41478.58,1,20,39736.21394
41809.52,1,17,21120.97816
73078.21,1,7,21635.96696
27499.99,1,15,17062.22268
92680.66,1,18,23808.57596
86884.5,1,16,11859.22646
54644.38,1,16,12559.28936
70524.96,0,17,23795.70124
41990.12,1,20,16677.59042
84495.47,0,10,23720.06226
73752.64,1,20,18417.28696
71814.57,0,16,29434.8286
82287.29,0,13,32164.26924
60212.66,0,16,32770.99042
69577.22,1,8,16297.78618
42972.59,1,9,33248.9644
108779.77,0,12,22062.44206
111145.53,1,14,18692.4841
94155.74,0,11,18695.70278
64696.69,1,16,21281.91216
76643.03,0,18,30894.49998
82002.76,1,16,19542.21562
62032.92,1,1,8910.91558
88764.25,0,20,45822.73782
43298.56,1,17,23686.26612
97270.65,0,18,21582.85874
38924.56,1,19,19271.8465
53310.17,1,14,8677.56128
110193.45,0,6,17281.09292
68947.67,0,14,19500.37278
86198.42,0,12,28222.99558
55614.57,0,17,21484.689
40233.3,1,16,15008.70484
55643.65,0,16,42645.90066
46319.21,1,17,26996.6784999999
33498.54,1,18,23903.52702
22383.83,1,18,24268.8472
54277.35,1,13,13312.46048
90925.41,0,20,27555.11948
70850.88,0,15,27548.68212
20869.72,1,20,17293.96764
78153.71,0,15,20313.08948
86381.14,0,16,13600.53234
46586.74,0,15,29574.84118
8243.8,1,18,13989.9926199999
89753.56,0,16,25839.56304
81667.75,0,16,14957.20596
79424.65,1,15,10888.79444
48978.88,1,10,16708.16788
49681.33,1,15,34547.70178
75489.49,1,6,13627.89112
77193.37,0,13,14604.7605
84471.82,0,7,25652.8796
108354.83,1,8,17102.45618
93446.26,0,9,20334.0109
85496.21,0,19,27526.15136
44475.17,1,17,41899.1669
89365.59,0,18,25905.54598
43039.75,0,12,25878.1872
41693.29,1,19,17001.06776
41085.9,1,14,36247.16482
97000.17,0,7,25656.09828
83954.28,0,13,18610.40776
86652.28,0,11,13317.2885
65302.48,1,9,21447.6741799999
56703.28,1,17,17799.3004
39960.44,1,9,23100.46636
51861.22,1,20,16888.41396
92526.86,0,9,44073.38524
49887.4,0,18,30796.33024
47630.88,1,19,36799.16844
29607.09,1,13,11564.71724
55315.98,1,4,21589.2961
32344.52,1,12,21248.11602
56252.01,1,20,13867.68278
46716,1,19,21850.00918
32422.68,1,10,22464.77706
28275.36,1,17,19733.72708
48904.95,1,20,30064.08054
82852.26,0,17,20951.99746
91791.08,0,5,40367.07522
68809.44,0,20,30183.1717
43561.22,1,19,33414.72642
83561.14,0,18,17255.34348
4915.15,1,18,22242.68814
61668.25,0,17,26369.0359
78825.5,0,9,25802.54822
66553.31,0,16,16048.33848
81649.21,1,3,18579.8303
70483,0,20,23177.71468
101080.67,0,7,12411.23008
57117.89,1,19,24503.81084
44153.81,1,15,22646.63248
95276.72,0,10,25063.86116
74349.87,0,18,35786.8935799999
55908.12,0,13,36396.83344
25284.97,1,15,17435.58956
84567.64,1,17,12787.81564
71669.13,0,5,37508.88738
57706.18,0,13,28686.4855
53448.07,1,18,24618.07398
55514.12,1,12,16206.0538
58313.49,1,13,19876.95834
92872.94,1,13,12023.37914
80974.42,0,16,22447.07432
14530.12,1,15,20467.58612
68962.35,0,15,19748.21114
40387.48,1,14,14308.64194
51145.5,1,18,22377.8727
36824.83,1,19,18393.14686
75348.96,1,16,18896.87028
50971.03,1,13,15887.40448
28211.25,1,19,27236.47016
97211.67,1,20,17760.67624
45502.34,1,8,14780.17856
67249.47,0,7,18737.54562
94990.17,0,2,37526.59012
101916.21,1,18,18624.89182
38974.32,1,13,14619.24456
72781.72,1,13,20940.73208
75300.79,0,17,22073.70744
87152.6,0,19,15919.59128
88660.42,1,14,21598.95214
58874.6,0,12,15892.2325
54395.82,1,15,23227.60422
74705.55,1,17,20828.07828
27962.94,1,15,13248.08688
47869.11,1,6,14717.4143
80903.22,0,7,23240.47894
33463.5,1,19,12317.88836
115815.59,1,7,14665.91542
102146.56,0,11,19542.21562
68763.17,0,17,23185.76138
86235.49,1,18,15047.329
89468.86,1,8,21907.94542
30266.4,1,19,25013.97162
81979.77,0,9,33334.25942
76646.49,1,11,18467.1765
41608.23,1,17,26072.91734
99951.35,0,6,13635.93782
93900.55,0,10,33318.16602
68520.96,1,8,16321.92628
51648.55,1,17,35841.61114
87399.62,1,13,18174.27662
69127.22,1,5,21310.88028
42925.04,1,15,32883.64422
108375.54,1,9,20306.65212
59602.18,1,17,28955.24528
67426.06,1,3,24001.69676
71977.2,0,11,30987.8417
48848.27,1,16,14204.03484
35169.94,1,14,34626.55944
109927.01,0,2,22719.0527799999
53208.33,1,15,22067.27008
63979.91,0,19,29122.61664
71872.7,1,2,17924.82892
40841.15,1,11,27297.62508
83668.67,1,20,19693.49358
63569.95,0,11,18396.36554
18881.79,1,17,17905.51684
80609.54,0,16,21040.51116
74300.13,0,11,15695.89302
88600.58,1,11,10900.05982
39005.4,1,16,43294.46468
8306.22,1,19,28589.9251
73404.82,0,20,19786.8353
84985.22,0,15,26459.15894
86221.26,1,15,21471.81428
78978.89,0,18,33614.28458
91505.64,0,8,51891.55896
71017.17,1,16,19138.27128
64947.45,0,20,28786.26458
87422.57,1,8,18679.60938
77154.03,0,20,13774.34106
21821.53,1,20,17416.27748
65230.06,0,17,22714.22476
53268.87,1,16,27780.42708
63916.36,0,17,38748.07918
101219.99,0,18,27365.21736
43573.8,1,20,19912.36382
37112.06,1,17,36972.97716
98751.05,0,16,34040.75968
21467.96,1,20,38775.43796
56213.86,1,17,25400.21322
44277.78,1,5,9749.38172
31847.79,1,7,28091.0297
39623.84,1,9,21223.97592
86193.15,0,20,29991.66024
64309.38,0,15,45832.39386
110425.7,0,12,18047.13876
46060.78,1,20,30268.46672
41428.46,1,9,12950.3589799999
96296.87,0,13,25960.26354
61374.57,0,6,39773.22876
95837.76,0,11,35712.86394
72857.54,0,12,15314.47944
85535.85,0,8,35474.68162
49943.79,1,20,15821.42154
47931.79,1,20,23683.04744
108165.96,0,5,27225.20478
91137.31,0,20,45705.256
79217.68,0,9,36939.1810199999
77303.53,0,14,25725.2998999999
31849.39,1,15,14989.39276
97757.39,1,13,16309.05156
86580.7,0,6,16288.13014
85157.47,0,18,40825.73712
103330.5,1,12,11905.89732
91351.77,0,14,19638.77602
92352.86,0,19,15818.20286
29982.14,1,9,26985.41312
35472.83,1,11,16902.89802
50000.23,1,11,20264.80928
103269.85,1,11,32428.201
31177.41,1,13,31311.31904
87943.05,0,20,22208.892
111697.23,1,10,33224.8243
101381.07,0,1,28964.90132
38779.38,1,10,15364.36898
55387.53,1,10,17921.6102399999
81830.71,1,5,21438.01814
82032.74,1,20,19012.74276
42798.19,1,10,20884.40518
70119.01,0,20,25710.81584
100427.47,1,15,12361.34054
94193.57,1,20,16819.21234
89513.44,1,18,17316.4984
111904.27,1,11,13016.34192
19693.91,1,13,24479.67074
66841.71,0,4,17561.11808
75396.39,0,10,27427.98162
38228.22,1,5,21277.08414
62966.95,0,8,9424.29503999999
55592.36,1,20,17850.79928
41088.66,1,18,14736.72638
25651.72,1,16,21653.6697
37259.5,1,3,14118.73982
84818.57,0,9,31647.6711
23291.98,1,16,31227.63336
50665.52,1,19,34204.91236
82730.68,1,16,17895.8608
104198.63,1,16,25902.3273
66631.71,1,15,12630.10032
36748.82,1,9,17712.39604
68771.23,0,16,25910.374
67724.58,0,19,42819.70938
27296.27,1,18,11273.4267
78497.57,0,18,30583.89736
105664.81,1,17,17260.1715
31509.63,1,17,27176.92458
24828.16,1,18,19273.45584
75772.6,1,12,20665.53494
53621.98,1,17,20614.03606
30007.28,1,19,33990.87014
53401.99,0,9,35017.62906
101963.33,0,16,14049.5381999999
68959.95,0,20,15448.05466
19093.59,1,19,17886.20476
96837.42,0,10,26583.07812
35227.77,1,17,25086.39192
4804.11,1,20,24169.06812
55982.75,0,11,31377.30198
48143.58,1,15,6741.52526
104790.32,1,9,27304.06244
39652.39,1,6,18737.54562
85108.93,0,13,18364.17874
68848.02,1,18,16032.24508
55685.72,1,17,20181.1236
16053.99,1,18,21061.43258
61566.15,0,18,14298.9859
76762.48,0,16,25829.907
81952.74,0,7,15823.03088
86997.73,0,14,16519.8751
42871.57,1,3,22917.0016
74459.05,0,20,18304.63316
32955.73,1,14,54184.86846
106854.88,1,4,32864.33214
63250.05,1,8,16632.5289
85362.31,0,15,37903.17568
38080.75,1,20,11987.97366
45418.09,0,13,19435.99918
91600.66,0,13,25150.76552
29252.65,1,16,15353.1036
55324.39,1,20,32291.4071
80521.99,0,16,22432.59026
93156.31,1,16,20877.96782
44466.09,1,11,37032.52274
49914.02,1,9,32180.36264
60501.22,1,15,18277.27438
100065.2,1,6,19593.7145
10981.32,1,19,21022.80842
99940.88,0,20,17768.72294
18644.99,1,18,22028.64592
56541.46,0,13,18515.4567
60417.82,1,9,21611.82686
70449.22,1,19,20425.74328
83802.42,0,10,31475.47172
40309.41,1,18,19736.94576
81505.98,1,16,13264.18028
79851.6,1,6,10372.1963
21285.89,1,20,23861.68418
57520.54,1,5,19236.44102
91993.47,0,9,15069.85976
55727.82,0,16,23636.37658
91250.5,0,14,8312.2411
90058.35,0,15,26486.51772
83707.02,0,13,17636.75706
79590.58,0,15,15784.4067199999
43418.21,1,10,19825.45946
38688.33,1,4,8532.72068
51222.57,1,12,14730.28902
39918.35,1,20,23403.02228
85735.87,0,16,25076.73588
74214,0,18,22926.65764
96918.87,0,10,16178.69502
77336.38,0,8,21978.75638
91627.57,1,9,19239.6597
95226.32,0,10,20351.7136399999
69037.15,0,16,14493.71604
59141.77,1,19,38706.23634
82374.95,0,15,13246.47754
37290.9,1,19,23462.56786
108330.25,1,12,20874.74914
95511.85,0,18,15245.27782
29667.92,1,17,17202.23526
65864.63,0,15,34818.0709
61920.18,0,15,28894.09036
63301.05,0,17,56148.26326
34928.14,1,17,14360.14082
89910.65,0,18,28297.02522
4361.57,1,20,33483.92804
62169.19,0,20,25179.73364
90804.53,0,4,23609.0178
83137.12,0,3,28359.78948
113420.96,0,20,21148.33694
106410.2,1,5,37521.7621
79414.32,0,14,31575.2508
70993.48,0,16,15734.51718
45331.47,0,7,18626.50116
82348.02,0,14,35941.39022
28773.99,1,18,16899.67934
50306.99,1,5,23695.92216
50443.27,1,12,34322.39418
77324.39,1,13,7013.50372
56420.28,1,20,23209.90148
97634.32,0,13,23489.92664
47308.96,0,17,11268.59868
72839.93,0,20,25332.62094
43874.36,0,2,17981.15582
100100.2,1,8,21759.88614
72140.26,0,11,12230.984
109251.52,0,18,18449.47376
28217.52,1,17,8976.89852
38602.4,1,20,17089.58146
34675.72,1,16,19542.21562
71004.58,1,18,19695.10292
61929.79,0,10,25445.27474
56083.64,1,20,23938.9325
96431.13,0,18,31425.58218
47149.78,0,10,45539.49398
81661.58,1,14,21605.3895
101898.02,1,13,14908.92576
53354.29,1,9,30500.21168
24340.38,1,8,13790.43446
79815.46,0,16,32597.1817
61779.54,0,18,25714.03452
62103.87,1,15,15744.17322
36703.53,1,20,18636.1572
48058.44,1,11,28026.6561
70633.1,1,13,22656.28852
55871.02,1,7,18668.344
39691.88,1,20,17104.06552
81867.28,0,13,31213.1493
112343.88,1,16,25203.87374
86535.16,0,20,54938.03958
69770.4,0,18,14297.37656
29440.56,1,13,33311.72866
76247.22,0,13,36353.38126
68132.26,0,18,25574.02194
68765.53,1,11,15707.1584
102024.92,0,13,25656.09828
63542.9,0,20,29602.1999599999
42413.2,1,12,48447.57136
46778.7,1,16,20451.49272
71421.62,0,10,18731.10826
28583.85,1,20,21080.74466
32938.29,1,13,16386.29988
26813.2,1,16,16428.14272
71193.73,1,10,12317.88836
92821.44,0,4,18000.4679
57145.76,0,15,27209.11138
89656.84,0,18,40902.98544
69662.91,1,8,23184.15204
95877.61,0,11,31956.66438
56235.75,1,7,3382.83268
25649.33,1,9,13785.60644
100001.14,1,18,16811.16564
108125.03,1,8,23023.21804
75821.29,0,18,33012.39142
78505.12,1,18,19616.24526
73498.68,0,8,24070.89838
68659.54,0,13,33984.43278
65492.99,0,17,28445.0845
41554.98,1,20,32024.25666
72151.58,0,13,31504.43984
107803.12,1,17,19089.99108
34379.5,1,17,27281.53168
36282.56,1,14,29349.53358
34617.19,1,15,18552.47152
87896.31,0,12,36670.42124
33808.02,1,6,25438.83738
79115.78,0,18,29656.91752
57031.56,1,16,11336.19096
65244.16,0,17,24975.34746
69321.14,0,7,28998.69746
54838.69,0,19,18230.60352
84411.52,0,8,13220.7281
23222.48,1,20,15240.4498
68428.16,0,15,17614.2263
86684.16,1,17,23726.49962
96825.19,0,6,25184.56166
51647.99,1,17,21119.36882
57542.36,0,10,41863.76142
64212.71,0,12,11500.34364
67091.4,1,18,16191.56974
80151.25,0,16,19202.64488
110449.62,1,11,22889.64282
98013.3,0,13,16486.07896
95504.92,0,9,19765.91388
107340.7,0,6,25525.74174
90017.47,0,9,15626.6914
92893.33,0,11,20482.07018
46326.51,1,20,28821.67006
67440.39,0,20,31203.49326
86246.27,0,17,31909.99352
47614.18,0,12,26420.5347799999
55452.88,0,12,22727.09948
81076.3,0,18,20573.80256
24550.64,1,11,15668.5342399999
104913.83,1,20,31760.3249
9595.83,1,18,26832.52582
78530.24,0,16,42821.31872
30112.99,1,7,17636.75706
55222.31,1,18,30814.03298
112833.53,1,3,33693.14224
58095.61,0,12,24021.00884
32638.06,1,20,26378.69194
33522.5,1,16,15665.31556
66295.64,0,6,18848.5900799999
39236.86,1,16,10846.9516
59884.42,1,20,21188.57044
112353.43,0,12,19881.78636
85773.48,1,13,22913.78292
11991.62,1,15,20335.62024
71615.86,0,10,27954.2358
89228.48,0,18,30719.08192
31325.38,1,17,24564.96576
60405.02,0,12,16725.87062
29106.27,1,11,36337.28786
52514.49,1,3,19574.40242
96408.87,0,14,33916.8405
96690.85,0,14,22569.38416
28938.04,1,18,14171.84804
87290.64,0,16,27040.13068
35260.41,1,11,24012.96214
85543.34,0,6,18431.77102
34514.62,1,10,12107.06482
51012.52,1,17,18090.59094
58838.82,1,2,14870.3016
40384.93,1,5,22791.47308
52228.68,0,12,18290.1491
32272.53,1,18,26914.60216
47829.89,1,12,34895.31922
49480.69,1,15,28522.33282
97571.26,1,20,19643.60404
51368.95,0,7,16719.43326
18483.25,1,18,16040.29178
58658.49,1,6,23021.6087
41637.45,1,11,17522.49392
83844.43,1,13,17369.60662
47517.26,1,19,12068.44066
97892.15,1,17,20417.69658
81389.27,0,15,28366.22684
2789.88,1,20,19049.75758
81359.97,0,1,24798.32006
103815.34,1,19,18125.99642
74884.92,0,19,25118.57872
61092.12,0,17,14847.77084
98623.84,0,8,31242.11742
77959.57,0,12,15402.99314
80890.99,1,8,19056.19494
91252.99,1,14,18331.99194
88513.57,0,15,26467.20564
55441.73,0,18,17042.9106
86376.64,0,16,30532.39848
52641.19,0,13,32626.14982
78059.2,0,13,24188.3802
79237.06,0,7,6224.92712
86603.8,0,13,18422.11498
109757.85,0,4,17813.78446
46433.89,0,10,19769.13256
107353.41,1,17,14316.68864
75864.37,0,16,20734.73656
44353.48,1,15,32442.68506
36064.9,1,16,19556.69968
48732.3,1,5,25693.1131
54333.88,1,13,32400.84222
19161.17,1,19,19979.9561
42734.57,1,16,30983.01368
30900.69,1,20,25524.1324
40733.03,1,4,15987.18356
88227.05,0,13,24717.85306
41243.13,1,13,19051.36692
66631.83,0,5,28911.7931
57171.68,1,18,29737.38452
59515.98,1,14,27534.19806
51513.8,1,18,25503.21098
24210.86,1,20,21644.01366
97426.89,0,18,20861.87442
118683.88,0,11,19641.9947
75090.56,1,11,16529.53114
58408.8,1,20,28493.3647
78146.07,0,5,21083.96334
66179.15,0,14,28279.32248
66789.62,0,12,35196.2658
46603.46,1,13,24663.1355
86698.64,0,20,25133.06278
67786.04,0,15,28380.7109
35854.61,1,20,27334.6399
78687.84,1,2,20696.1123999999
92418.81,0,8,55982.50124
6795.43,1,18,24016.18082
51705.59,1,14,14186.3321
78406.76,0,11,28464.39658
71740.45,0,18,12934.26558
51614.29,1,12,20427.35262
102599.67,1,12,47926.1452
36884.55,1,14,15766.70398
39608.32,1,8,22744.80222
92863.52,0,19,25932.90476
58261.05,1,14,20641.39484
41598.66,1,14,17931.26628
22230.59,1,19,20268.02796
73933.39,1,17,17685.03726
61985.01,0,11,25994.05968
44239.98,1,15,17636.75706
75540.43,0,16,43774.048
110902.33,1,5,24666.35418
74456.75,1,15,23295.1965
88605.94,0,12,18946.75982
53751.44,1,17,30661.14568
88172.63,1,5,22537.19736
49433.35,1,18,12786.2063
74453.87,1,19,13265.78962
66711.18,1,17,15023.1889
84427.57,0,12,21999.6778
82062.22,0,13,23448.0838
87725.15,0,16,24141.70934
20804.82,1,20,14916.9724599999
76400.59,1,12,21681.02848
80813.75,1,1,7732.8787
34340.72,1,4,39808.63424
68558.01,1,7,22583.86822
36074.71,1,9,28865.12224
47232.19,1,11,22197.62662
96436.56,0,20,37084.02162
92996.11,0,9,29592.54392
65791.07,0,9,28374.27354
94584.87,0,15,37470.26322
44496.47,1,10,33155.62268
52354.16,1,14,9623.8532
86566.33,0,13,26089.01074
81916.37,0,20,11740.1353
27866.93,1,9,34607.24736
91818.91,0,4,18005.29592
66541.46,1,16,19363.57888
44994.69,1,4,17055.78532
90131.41,0,6,27809.3952
70701.44,0,20,18159.79256
51235.55,1,17,11229.97452
91379.05,0,9,35312.13828
73113.9,1,20,24037.10224
22596.87,1,20,29943.38004
73144.51,0,7,34616.9034
100463.02,1,15,15335.40086
37628.42,1,15,25791.28284
94247.39,1,16,21362.37916
95962.26,0,4,32640.63388
44578.12,1,11,34449.53204
60631.77,0,12,25337.44896
62504.57,0,17,17656.06914
98147.72,0,17,12227.76532
23233.46,1,12,29111.35126
62348.19,0,14,38051.23496
36103.44,1,20,33913.62182
43058.87,1,8,23364.39812
35427.67,1,19,14540.3869
92054.12,0,11,24558.5284
75206.31,0,15,32529.58942
106277.39,1,11,12174.6571
88551.27,0,17,6677.15165999999
15760.12,1,20,11044.90042
100340.85,1,8,16259.16202
77726.43,0,15,27209.11138
69533.25,0,17,36684.9053
44296.13,1,16,25408.25992
68915.19,0,8,25932.90476
99553.56,0,16,16748.40138
98678.26,0,18,16292.95816
43505.91,1,19,22329.5925
104242.38,0,7,26201.66454
63429.94,0,20,24320.34608
31172,1,13,20190.77964
60092.78,0,12,20552.88114
28459.37,1,12,13032.43532
82061.9,0,3,11054.55646
85564.91,0,8,16135.24284
60325.17,1,13,16341.23836
78659,0,15,16352.50374
75252.53,0,7,21576.42138
17236.79,1,20,19572.79308
92746.51,0,14,24812.80412
75167.14,0,17,35453.7602
39702.32,1,4,15679.79962
49272.53,1,19,29103.30456
69949.91,1,16,21745.40208
93074.13,1,4,17126.59628
56348.11,1,20,23813.40398
114576.41,1,20,18578.22096
63185.39,1,10,16519.8751
96691.99,1,17,20268.02796
14252.16,1,17,20306.65212
68718.2,1,19,17821.83116
40051.85,1,20,18105.075
80948.12,0,20,25224.79516
80306.16,0,14,14403.593
50610.24,1,19,18006.90526
103495.63,1,12,28161.84066
71242.91,1,5,17957.01572
56902.65,1,14,27236.47016
28190.18,1,16,26164.64972
78370.37,0,11,16366.9878
44308.8,0,18,16445.84546
104678.93,0,17,17187.7512
101252.15,0,11,16331.58232
39026.24,1,17,11500.34364
75579.19,0,16,29024.4469
41257.1,1,11,41487.17586
42637.92,0,15,44102.35336
87608.55,0,13,20945.5601
52240.85,1,20,18175.88596
66253.79,1,12,15039.2823
42038.5,1,9,22107.50358
42298.28,1,13,23749.03038
93933.8,0,4,39689.54308
33001.32,1,18,24251.14446
